speaker,sex,birth_year,ethnicity,education,social_status,state,land_region,vowel,word,F1,F2
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,584.3,1590.1
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,708.8,1926.9
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,514.3,1723
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,497.7,1874
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,401.1,2093.3
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,DIDN'T,350.3,1659.4
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,SKINS,559.5,2504.1
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,492.8,1827
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,SKINS,373.3,1682.7
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,459.9,1953.6
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,708.8,2085.4
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,708.5,1931.4
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,VINEGAR,550.7,1913.1
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,647.9,1817.7
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,696,2014.1
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,DIDN'T,672,1769.2
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,DIDN'T,632.2,1879.7
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,BEEN,530.6,1545
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,759.6,1319.1
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,533.4,1983.2
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,696.4,1815.2
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,DIDN'T,394.9,1717.2
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,FINISHED,641.3,2163.4
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,VINEGAR,504.8,1919.6
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,FINISHED,524.7,1863.7
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,WHEN,667.9,2024
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,FINISHED,499.7,2054.9
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,594.4,2067.5
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,545.1,2031.8
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,DIDN'T,469.2,1871.9
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,DIDN'T,443.3,1897.2
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,DIDN'T,485,2093.4
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,707.1,1986.8
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,657,1971.5
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,DIDN'T,354.1,1826.3
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,645,1910.6
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,401.7,1959.1
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,DIDN'T,528.7,2171.6
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,530.6,1669.2
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,537,1995.3
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,658.4,1999.1
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,DIDN'T,376.2,1815.4
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,447.2,1578.8
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,DIDN'T,469.9,1897.6
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,429.4,2031.3
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,390.2,1794.3
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,522,2081.8
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,595.1,2108.2
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,543.1,2106.1
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,445.8,2136.9
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,666.2,1596.2
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,494.6,1856.3
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,DIDN'T,408.6,2020.9
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,549.6,1914.3
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,INSIDE,633,2184.8
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,507.7,2153.3
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,617.4,2080.4
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,SKIN,553.4,2190.8
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,BEEN,520.6,2071.5
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,531.1,2228
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,MINUTE,556.4,1896.8
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,SHIN,400.9,1748.3
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,489.9,2144.2
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,611.2,2188.8
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,BEEN,499.3,2015
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,606.1,1904.6
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,BEEN,519.2,2109
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,DIDN'T,356.1,2250.3
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,WHEN,690,1762.1
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,395.2,1858.9
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,478.7,2039.4
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,381,1618.3
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,552,2182.8
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,BEEN,614,1911.5
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,488.9,1917.4
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,WHEN,664.5,1694.8
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,DIDN'T,365.4,2169.3
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,BEGIN,518.8,2185.8
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,SKIN'LL,444.3,2309.8
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,532.6,1913.8
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,KINDA,452.8,1802.8
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,454.8,1983.4
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,561.6,1744.3
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,BEEN,517.3,2021.5
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,571.9,1789.5
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,571.5,1966.8
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,562.8,1856.5
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,550,2138
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,391.3,1977.8
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,BEEN,496.9,1940.6
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,471.3,1905.7
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,471.2,1875.9
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,404.5,2097.3
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,BEEN,441.8,1948.4
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,BEEN,485.5,1977
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,BEEN,510.3,1958.6
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,687,2069.9
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,BEEN,559.6,1932.8
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,BEEN,405.8,2043
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,583.9,1995.8
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,BEEN,586.3,1922
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,510.3,2296.3
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,545,1983
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,DIDN'T,493.1,1975
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,DIDN'T,469.1,2121.9
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,DIDN'T,449.1,2091.6
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,DIDN'T,436.3,2081
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,478,2192.8
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,DIDN'T,388.3,1973.1
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,DIDN'T,491.4,2098.4
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,WHEN,556.3,1429.8
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,439.6,2200.3
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,459.3,2043.9
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,DIDN'T,500.4,1994.8
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,SINCE,511.8,1536
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,BEEN,514.5,1929.6
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,IN,530.6,1857.3
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,DINNER,569.2,1969.6
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,MINUTES,651.9,2224.2
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,WIN,408.8,2048.7
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,WIND,564.3,1663.7
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,WIND,489.9,2029
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,WIND,615.8,1848.4
434,M,1886,Black,0-7,Lower Middle,AL,Piney Woods,IH,WIND,530.4,2281.1
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,494.5,2053.5
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,406.5,2567.6
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,DIDN'T,566.9,2195.7
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,INDIANS,453.7,2743.9
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,BEEN,572.9,1990.1
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,590.3,2473.8
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,FINISHED,537.5,2223.7
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,394.4,2564.8
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,INDIAN,519.4,2670.9
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,532.6,2293
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,INTO,635.4,2450.2
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,500.8,2092.3
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,517.4,2757.2
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,527,1877.1
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,DIDN'T,508,2274.9
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,FINISHED,589.3,2116.2
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,551.5,2366
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,617.3,1763.3
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,524.5,2125.3
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,BEEN,583.4,2002.9
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,DIDN'T,714.9,2553.2
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,582.4,1197.7
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,488.9,2118.7
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,DIDN'T,528,2184.5
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,DIDN'T,456.3,2368.5
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,471.3,2750.1
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,469.6,1871.4
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,DIDN'T,479.3,2318.4
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,586.1,2373
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,760.2,2132.9
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,474.4,1997.4
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,594.5,2215.8
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,647.1,2140.9
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,602.4,2038.2
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,481.4,2301.3
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,DIDN'T,526.5,2393.9
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,DIDN'T,610.8,1586.7
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,DIDN'T,476,2207.9
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,DIDN'T,554.3,2316
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,556,2502.3
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,DIDN'T,515.6,2212.3
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,596,2085.4
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,584.7,2156.4
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,472.3,2023.4
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,514.3,2490.6
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,551.6,2154.9
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,740.5,2360.1
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,777.2,2185.8
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,472.8,2439.5
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,625.6,2124.2
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,WINDOW,782.8,1600.9
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,569.6,2529.2
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,RINSED,629.5,2272.6
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,DIDN'T,486.6,2220.6
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,536.8,1520.8
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,WINTERTIME,593.1,1897.2
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,HINGED,511.4,2987.1
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,473.7,2306.2
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,612,2902
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,DIDN'T,478.1,2308.4
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,DIDN'T,595,2311
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,643.4,2330.9
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,DIDN'T,613.9,2333.5
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,529.3,1998.3
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,DIDN'T,689.3,2315.5
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,615.6,2154.1
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,475.3,1911.5
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,WINTERTIME,546.2,1911.2
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,537.6,2321.2
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,503,1781.6
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,507.7,2653.2
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,723.4,1856.6
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,596.9,2515.1
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,DIDN'T,601.4,2185.5
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,DIDN'T,517.1,2308.3
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,578.7,1843.3
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,598.6,2116.2
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,723.2,2079
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,INTO,572.5,1783.4
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,BEEN,529.1,1933.1
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,TIN,519.7,3121.2
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,KINDLING,531,2672.7
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,584.9,1980
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,601.8,2289.3
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,617,2145.1
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,568.7,1859.5
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,WHEN,587.3,2132
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,568.3,2256.7
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,SINGED,529.8,2568.2
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,SINGED,507.1,2595.3
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,WHEN,592.1,2013.8
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,DIDN'T,500.8,2230
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,603.3,2400.5
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,SINGED,680.9,2364.3
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,616.9,2057.6
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,DIDN'T,457.4,2248.4
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,DIDN'T,429.8,2125.2
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,607.3,2095.7
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,DINNER,470.6,2019.6
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,522.8,2084.6
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,403,2059.7
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,654.1,2546.6
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,590.9,2130
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,538.7,2312.4
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,539.6,2561.3
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,486.7,2231.5
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,INCH,473.7,2075.5
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,503.8,2599.1
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,465.3,2214.4
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,DIDN'T,482.3,2330.3
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,DIDN'T,584.1,2428.7
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,561.7,2141.1
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,BEEN,656.3,1943.8
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,503,2625.9
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,DIDN'T,468.7,2429.5
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,718.9,2315
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,681.6,2286.3
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,IN,406.1,1907.2
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,PINS,512.1,2844.2
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,PINS,512,2801
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,PINS,540.3,2772.9
494,F,1916,Non-Black,12-Nov,Lower Middle,TN,Delta,IH,PINS,475.6,2896.3
503,M,1893,Non-Black,0-7,Lower,TN,Plains,IH,IN,526.6,1799.6
503,M,1893,Non-Black,0-7,Lower,TN,Plains,IH,BEEN,460.3,1952.4
503,M,1893,Non-Black,0-7,Lower,TN,Plains,IH,FINISH,469.5,1567.3
503,M,1893,Non-Black,0-7,Lower,TN,Plains,IH,IN,468.8,2023.6
503,M,1893,Non-Black,0-7,Lower,TN,Plains,IH,WHEN,526.6,2218.6
503,M,1893,Non-Black,0-7,Lower,TN,Plains,IH,IN,634.1,1910.8
503,M,1893,Non-Black,0-7,Lower,TN,Plains,IH,IN,534.7,1807.9
503,M,1893,Non-Black,0-7,Lower,TN,Plains,IH,IN,572.3,1700.2
503,M,1893,Non-Black,0-7,Lower,TN,Plains,IH,IN,583.4,1844.1
503,M,1893,Non-Black,0-7,Lower,TN,Plains,IH,DIDN'T,475.8,1846.4
503,M,1893,Non-Black,0-7,Lower,TN,Plains,IH,IN,574.5,1546.6
503,M,1893,Non-Black,0-7,Lower,TN,Plains,IH,IN,629.4,1688
503,M,1893,Non-Black,0-7,Lower,TN,Plains,IH,IN,479.2,1951.8
503,M,1893,Non-Black,0-7,Lower,TN,Plains,IH,DIDN'T,483.9,1939.1
503,M,1893,Non-Black,0-7,Lower,TN,Plains,IH,TRYNA,631.1,2150.9
503,M,1893,Non-Black,0-7,Lower,TN,Plains,IH,INTO,592.5,2009.9
503,M,1893,Non-Black,0-7,Lower,TN,Plains,IH,IN,547.9,1778.9
503,M,1893,Non-Black,0-7,Lower,TN,Plains,IH,IN,558.3,1819.2
503,M,1893,Non-Black,0-7,Lower,TN,Plains,IH,DIDN'T,584.5,1874.6
503,M,1893,Non-Black,0-7,Lower,TN,Plains,IH,WHEN,511.1,2117
503,M,1893,Non-Black,0-7,Lower,TN,Plains,IH,IN,573,1628.8
503,M,1893,Non-Black,0-7,Lower,TN,Plains,IH,BEEN,526,1727.2
503,M,1893,Non-Black,0-7,Lower,TN,Plains,IH,IN,525.9,1923.1
503,M,1893,Non-Black,0-7,Lower,TN,Plains,IH,IN,512,1665.5
503,M,1893,Non-Black,0-7,Lower,TN,Plains,IH,IN,518,1645.6
503,M,1893,Non-Black,0-7,Lower,TN,Plains,IH,IN,605.5,1590.9
503,M,1893,Non-Black,0-7,Lower,TN,Plains,IH,INTO,541.4,2028.3
503,M,1893,Non-Black,0-7,Lower,TN,Plains,IH,IN,484.3,1754.7
503,M,1893,Non-Black,0-7,Lower,TN,Plains,IH,IN,432.9,1740.9
503,M,1893,Non-Black,0-7,Lower,TN,Plains,IH,DIDN'T,549.5,2144.9
503,M,1893,Non-Black,0-7,Lower,TN,Plains,IH,BEEN,550.3,1614.8
503,M,1893,Non-Black,0-7,Lower,TN,Plains,IH,IN,605.1,1609.6
503,M,1893,Non-Black,0-7,Lower,TN,Plains,IH,IN,493.8,1909.2
503,M,1893,Non-Black,0-7,Lower,TN,Plains,IH,IN,521.9,1820.9
503,M,1893,Non-Black,0-7,Lower,TN,Plains,IH,INTO,485.2,1691.3
503,M,1893,Non-Black,0-7,Lower,TN,Plains,IH,IN,571.7,1794
503,M,1893,Non-Black,0-7,Lower,TN,Plains,IH,IN,498.7,2166.5
503,M,1893,Non-Black,0-7,Lower,TN,Plains,IH,INSIDE,514.5,1890.7
503,M,1893,Non-Black,0-7,Lower,TN,Plains,IH,SINCE,434.4,1589.9
503,M,1893,Non-Black,0-7,Lower,TN,Plains,IH,BEEN,390.5,1620
503,M,1893,Non-Black,0-7,Lower,TN,Plains,IH,SINCE,487.5,1677.4
503,M,1893,Non-Black,0-7,Lower,TN,Plains,IH,BEEN,458.1,1500.1
503,M,1893,Non-Black,0-7,Lower,TN,Plains,IH,IN,436.7,1779.5
503,M,1893,Non-Black,0-7,Lower,TN,Plains,IH,IN,460.1,1780.7
503,M,1893,Non-Black,0-7,Lower,TN,Plains,IH,IN,441.9,1624.4
503,M,1893,Non-Black,0-7,Lower,TN,Plains,IH,INSIDE,387.4,1928.4
503,M,1893,Non-Black,0-7,Lower,TN,Plains,IH,IN,396.3,1809.8
503,M,1893,Non-Black,0-7,Lower,TN,Plains,IH,IN,402,1673.5
503,M,1893,Non-Black,0-7,Lower,TN,Plains,IH,DINNER,455,1435.5
503,M,1893,Non-Black,0-7,Lower,TN,Plains,IH,IN,418.1,1385.2
