"TV","SPEAKER","GENDER","AGE","REGION"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"vous","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"vous","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"vous","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"vous","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"vous","M11L","male",18,"paris"
"vous","M11L","male",18,"paris"
"vous","M11L","male",18,"paris"
"vous","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"vous","M11L","male",18,"paris"
"vous","M11L","male",18,"paris"
"vous","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"vous","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"vous","M11L","male",18,"paris"
"vous","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"vous","M11L","male",18,"paris"
"vous","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11L","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"vous","M11R","male",18,"paris"
"vous","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"vous","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"vous","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"vous","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"vous","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"vous","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"vous","M11R","male",18,"paris"
"vous","M11R","male",18,"paris"
"vous","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"vous","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"vous","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"vous","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"vous","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"vous","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"vous","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"vous","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"vous","M11R","male",18,"paris"
"vous","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"vous","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M11R","male",18,"paris"
"tu","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
"vous","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
"vous","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
"tu","M15L","male",27,"not_paris"
