PHONEME,F1,F2,F3,SPEAKER
y,"439,582814322144","1356,39848940512","2261,96796256547",josh
O~,"522,040160117153","1383,1932701411","2382,9998954927",josh
O~,"645,76934071437","1178,25420323149","3269,87737779517",josh
A/,"434,556992698729","884,229146865839","2817,4120036941",josh
i,"382,954665749707","1050,25033846648","2548,05928259733",josh
O/,"335,016308831363","1571,47473812645","2732,63300797639",josh
O/,"492,444371097261","1077,00083984645","2324,99913957606",josh
e,"563,274666773478","1776,81666668017","2557,48416108265",josh
O/,"1010,4167881094","1906,21023629927","3008,96670239489",josh
O/,"552,473736661447","1095,30970028792","2640,53973327601",josh
e,"419,030935510284","1809,3606833469","2405,57914038393",josh
O/,"722,941621322287","1337,75959446255","2443,64818484724",josh
E,"564,35453641003","1035,29598225335","2770,10279926922",josh
A/,"469,763606081926","1309,52432347777","1606,11754194174",josh
y,"478,770712542963","2305,58668507906","3121,31307659262",josh
E,"530,945287933033","1462,67517809497","2660,75372313387",josh
2,"551,677249844946","1690,11575435018","2490,8900721786",josh
a~,"561,523597944651","1722,2801872328","2515,10368727275",josh
E,"735,748113161654","1758,10643963811","2915,99590293416",josh
e,"740,527952666392","1766,87227726548","3075,80714755343",josh
2,"490,847001458179","1648,14574162375","2792,84163338996",josh
y,"596,053111946736","1423,03643495106","2016,98901395959",josh
i,"321,967639805189","2006,94937134396","2619,43506017686",josh
y,"323,536480736417","1959,75353339027","2663,92404564019",josh
a~,"542,442667970458","1155,53023712332","2433,7981376203",josh
O~,"601,145966977052","1041,98970663417","3346,09342088511",josh
U~/,"464,769332673027","1887,80500921549","2556,61143084587",josh
@,"408,330712867502","1479,19036922726","2361,82912949727",josh
a~,"593,578558675826","1227,64710698302","2675,46070529373",josh
E,"440,870678680165","1643,57021390329","2388,80305403003",josh
A/,"499,617862613382","1584,84124583436","2460,47340375022",josh
i,"435,873419768655","1597,60278889621","2692,70622859933",josh
